,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Difference
137,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.5009999999999997,1.2426666666666666,1.8166666666666669,1.0426666666666666,Final
138,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.5009999999999997,1.2426666666666666,1.8166666666666669,1.0426666666666666,Starting
139,-1.0,0.25,0.0,1.0,0.0,1.0,-1.0,0.0,0.5,-1.0,0.0,-1.0,Difference
140,0.8926666666666667,2.291666666666666,3.08974358974359,2.001,1.0,4.0,4.5625,4.479166666666666,1.7509999999999997,0.7426666666666666,1.8166666666666669,0.5426666666666666,Final
141,0.8926666666666667,2.291666666666666,3.08974358974359,2.001,1.0,4.0,4.5625,4.479166666666666,1.7509999999999997,0.7426666666666666,1.8166666666666669,0.5426666666666666,Starting
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,Difference
143,0.8926666666666667,2.291666666666666,3.08974358974359,2.001,1.0,4.0,4.5625,4.479166666666666,1.584333333333333,0.7426666666666666,1.8166666666666669,0.5426666666666666,Final
144,0.8926666666666667,2.291666666666666,3.08974358974359,2.001,1.0,4.0,4.5625,4.479166666666666,1.584333333333333,0.7426666666666666,1.8166666666666669,0.5426666666666666,Starting
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,Difference
146,0.8926666666666667,2.291666666666666,3.08974358974359,2.001,1.0,4.0,4.5625,4.479166666666666,1.4176666666666662,0.7426666666666666,1.8166666666666669,0.5426666666666666,Final
147,0.8926666666666667,2.291666666666666,3.08974358974359,2.001,1.0,4.0,4.5625,4.479166666666666,1.4176666666666662,0.7426666666666666,1.8166666666666669,0.5426666666666666,Starting
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,Difference
149,0.8926666666666667,2.291666666666666,3.08974358974359,2.001,1.0,4.0,4.5625,4.479166666666666,1.2509999999999994,0.7426666666666666,1.8166666666666669,0.5426666666666666,Final
